"area","const","margin","party","le","Party.Name","Lives.in.a.communal.establishment","Density","White..English.Welsh.Scottish.Northern.Irish.British","White..Irish","White..Gypsy.or.Irish.Traveller","White..Other.White","Mixed.multiple.ethnic.group..White.and.Black.Caribbean","Mixed.multiple.ethnic.group..White.and.Black.African","Mixed.multiple.ethnic.group..White.and.Asian","Mixed.multiple.ethnic.group..Other.Mixed","Asian.Asian.British..Indian","Asian.Asian.British..Pakistani","Asian.Asian.British..Bangladeshi","Asian.Asian.British..Chinese","Asian.Asian.British..Other.Asian","Black.African.Caribbean.Black.British..African","Black.African.Caribbean.Black.British..Caribbean","Black.African.Caribbean.Black.British..Other.Black","Other.ethnic.group..Arab","Other.ethnic.group..Any.other.ethnic.group","Dependent.children.in.household..All.ages","Single..never.married.or.never.registered.a.same.sex.civil.partnership.","Married","In.a.registered.same.sex.civil.partnership","Separated..but.still.legally.married.or.still.legally.in.a.same.sex.civil.partnership.","Divorced.or.formerly.in.a.same.sex.civil.partnership.which.is.now.legally.dissolved","Widowed.or.surviving.partner.from.a.same.sex.civil.partnership","Christian","Buddhist","Hindu","Jewish","Muslim","Sikh","Other.religion","No.religion","Religion.not.stated","Economically.active..Employee..Part.time","Economically.active..Employee..Full.time","Economically.active..Self.employed","Economically.active..Unemployed","Economically.active..Full.time.student","Economically.inactive..Retired","Economically.inactive..Student..including.full.time.students.","Economically.inactive..Looking.after.home.or.family","Economically.inactive..Long.term.sick.or.disabled","Economically.inactive..Other","Unemployed..Age.16.to.24","Unemployed..Age.50.to.74","Unemployed..Never.worked","Long.term.unemployed","Part.time..15.hours.or.less.worked","Part.time..16.to.30.hours.worked","Full.time..31.to.48.hours.worked","Full.time..49.or.more.hours.worked"
"E06000023","Bristol South",9.79,"Labour Party",78,"(Labour)",2.2,39.1,77.9,0.9,0.1,5.1,1.7,0.4,0.8,0.7,1.5,1.6,0.5,0.9,1,2.8,1.6,1.6,0.3,0.6,26.5,47,36.3,0.3,2.4,8.2,5.8,10.2,18.9,60.1,10.8,0,0,0,0,0,13.4,39.8,8.4,4.3,4.8,9.8,9,3.9,4.3,2.3,1.2,0.7,0.7,1.6,10.2,18.9,60.1,10.8
"E06000023","Bristol North West",6.5,"Conservative and Unionist Party",78,"(Conservative)",2.2,39.1,77.9,0.9,0.1,5.1,1.7,0.4,0.8,0.7,1.5,1.6,0.5,0.9,1,2.8,1.6,1.6,0.3,0.6,26.5,47,36.3,0.3,2.4,8.2,5.8,10.2,18.9,60.1,10.8,0,0,0,0,0,13.4,39.8,8.4,4.3,4.8,9.8,9,3.9,4.3,2.3,1.2,0.7,0.7,1.6,10.2,18.9,60.1,10.8
"E06000023","Bristol East",8.27,"Labour Party",78,"(Labour)",2.2,39.1,77.9,0.9,0.1,5.1,1.7,0.4,0.8,0.7,1.5,1.6,0.5,0.9,1,2.8,1.6,1.6,0.3,0.6,26.5,47,36.3,0.3,2.4,8.2,5.8,10.2,18.9,60.1,10.8,0,0,0,0,0,13.4,39.8,8.4,4.3,4.8,9.8,9,3.9,4.3,2.3,1.2,0.7,0.7,1.6,10.2,18.9,60.1,10.8
"E06000023","Bristol West",20.54,"Liberal Democrats",78,"(Liberal Democrat)",2.2,39.1,77.9,0.9,0.1,5.1,1.7,0.4,0.8,0.7,1.5,1.6,0.5,0.9,1,2.8,1.6,1.6,0.3,0.6,26.5,47,36.3,0.3,2.4,8.2,5.8,10.2,18.9,60.1,10.8,0,0,0,0,0,13.4,39.8,8.4,4.3,4.8,9.8,9,3.9,4.3,2.3,1.2,0.7,0.7,1.6,10.2,18.9,60.1,10.8
"E06000024","North Somerset",13.57,"Conservative and Unionist Party",79.1,"(Conservative)",1.6,5.4,94.1,0.5,0.1,2.6,0.3,0.1,0.3,0.2,0.4,0.1,0.1,0.3,0.3,0.2,0.1,0,0.1,0.1,27.1,26.8,52.3,0.2,2.4,10.2,8,10.8,20.8,54.8,13.6,0,0,0,0,0,15.9,38.2,10.6,3,2.8,17.5,3.2,3.5,3.9,1.4,0.8,0.7,0.3,1.1,10.8,20.8,54.8,13.6
"E06000025","Kingswood",5.11,"Conservative and Unionist Party",80.6,"(Conservative)",1.7,5.3,91.9,0.5,0.1,2.5,0.6,0.2,0.4,0.3,1,0.3,0.1,0.5,0.6,0.4,0.4,0.1,0.1,0.2,30.6,30.4,51.9,0.1,2.2,8.9,6.4,10.3,19.6,58.5,11.5,0,0,0,0,0,16.3,42.9,8.9,2.8,3.5,14.2,4.1,3.2,2.5,1.5,0.8,0.5,0.3,1,10.3,19.6,58.5,11.5
"E06000025","Filton and Bradley Stoke",14.32,"Conservative and Unionist Party",80.6,"(Conservative)",1.7,5.3,91.9,0.5,0.1,2.5,0.6,0.2,0.4,0.3,1,0.3,0.1,0.5,0.6,0.4,0.4,0.1,0.1,0.2,30.6,30.4,51.9,0.1,2.2,8.9,6.4,10.3,19.6,58.5,11.5,0,0,0,0,0,16.3,42.9,8.9,2.8,3.5,14.2,4.1,3.2,2.5,1.5,0.8,0.5,0.3,1,10.3,19.6,58.5,11.5
"E06000025","Thornbury and Yate",14.76,"Liberal Democrats",80.6,"(Liberal Democrat)",1.7,5.3,91.9,0.5,0.1,2.5,0.6,0.2,0.4,0.3,1,0.3,0.1,0.5,0.6,0.4,0.4,0.1,0.1,0.2,30.6,30.4,51.9,0.1,2.2,8.9,6.4,10.3,19.6,58.5,11.5,0,0,0,0,0,16.3,42.9,8.9,2.8,3.5,14.2,4.1,3.2,2.5,1.5,0.8,0.5,0.3,1,10.3,19.6,58.5,11.5
"E06000026","South West Devon",31.83,"Conservative and Unionist Party",77.9,"(Conservative)",2.1,32.1,92.9,0.4,0.1,2.7,0.4,0.2,0.4,0.3,0.3,0.1,0.1,0.5,0.5,0.4,0.1,0.1,0.2,0.2,27,37.1,42.9,0.2,2.5,10.5,6.7,10.3,21.9,56.8,11,0,0,0,0,0,14.8,36.1,6.8,4.2,4.6,14.1,8.4,3.9,5.2,1.8,1.4,0.7,0.6,1.6,10.3,21.9,56.8,11
"E06000027","Totnes",10.3,"Conservative and Unionist Party",78.5,"(Conservative)",2.3,20.8,94.8,0.5,0,2.2,0.3,0.1,0.3,0.3,0.3,0.1,0.1,0.2,0.4,0.1,0.1,0,0.1,0.1,24.4,29.1,46.6,0.3,2.6,12.2,9.2,10,24.1,54.1,11.8,0,0,0,0,0,15.7,31.4,11.4,4.5,2.6,19.6,3.2,3.9,5.8,1.8,1.3,1,0.5,1.8,10,24.1,54.1,11.8
"E06000027","Torbay",8.28,"Liberal Democrats",78.5,"(Liberal Democrat)",2.3,20.8,94.8,0.5,0,2.2,0.3,0.1,0.3,0.3,0.3,0.1,0.1,0.2,0.4,0.1,0.1,0,0.1,0.1,24.4,29.1,46.6,0.3,2.6,12.2,9.2,10,24.1,54.1,11.8,0,0,0,0,0,15.7,31.4,11.4,4.5,2.6,19.6,3.2,3.9,5.8,1.8,1.3,1,0.5,1.8,10,24.1,54.1,11.8
"E06000028","Bournemouth West",13.4,"Conservative and Unionist Party",78.1,"(Conservative)",2.4,39.7,83.8,0.7,0.1,7.3,0.6,0.3,0.8,0.6,1.1,0.1,0.2,1,1.5,0.7,0.2,0.1,0.4,0.5,23,40.8,38.6,0.4,2.6,10.6,7,11,19.8,57.4,11.9,0,0,0,0,0,13.3,37.2,10.2,3.8,5.3,12.2,8.1,3.6,4.5,1.9,0.9,0.8,0.4,1.5,11,19.8,57.4,11.9
"E06000028","Bournemouth East",17.56,"Conservative and Unionist Party",78.1,"(Conservative)",2.4,39.7,83.8,0.7,0.1,7.3,0.6,0.3,0.8,0.6,1.1,0.1,0.2,1,1.5,0.7,0.2,0.1,0.4,0.5,23,40.8,38.6,0.4,2.6,10.6,7,11,19.8,57.4,11.9,0,0,0,0,0,13.3,37.2,10.2,3.8,5.3,12.2,8.1,3.6,4.5,1.9,0.9,0.8,0.4,1.5,11,19.8,57.4,11.9
"E06000029","Poole",15.9,"Conservative and Unionist Party",79.6,"(Conservative)",1.7,22.8,91.9,0.5,0.1,3.3,0.3,0.2,0.5,0.3,0.7,0.1,0.3,0.5,0.7,0.2,0.1,0,0.1,0.2,26.3,30,49.2,0.3,2.3,10.3,8,10.4,19.9,57,12.7,0,0,0,0,0,15.2,39.5,10.2,3.2,3,16.1,3.8,4.1,3.3,1.6,0.9,0.7,0.3,1.2,10.4,19.9,57,12.7
"E06000029","Mid Dorset and North Poole",0.579999999999998,"Liberal Democrats",79.6,"(Liberal Democrat)",1.7,22.8,91.9,0.5,0.1,3.3,0.3,0.2,0.5,0.3,0.7,0.1,0.3,0.5,0.7,0.2,0.1,0,0.1,0.2,26.3,30,49.2,0.3,2.3,10.3,8,10.4,19.9,57,12.7,0,0,0,0,0,15.2,39.5,10.2,3.2,3,16.1,3.8,4.1,3.3,1.6,0.9,0.7,0.3,1.2,10.4,19.9,57,12.7
"E06000029","Bournemouth West",13.4,"Conservative and Unionist Party",79.6,"(Conservative)",1.7,22.8,91.9,0.5,0.1,3.3,0.3,0.2,0.5,0.3,0.7,0.1,0.3,0.5,0.7,0.2,0.1,0,0.1,0.2,26.3,30,49.2,0.3,2.3,10.3,8,10.4,19.9,57,12.7,0,0,0,0,0,15.2,39.5,10.2,3.2,3,16.1,3.8,4.1,3.3,1.6,0.9,0.7,0.3,1.2,10.4,19.9,57,12.7
"E06000030","North Swindon",14.03,"Conservative and Unionist Party",78.8,"(Conservative)",0.6,9.1,84.6,0.9,0.1,4.2,0.7,0.3,0.6,0.5,3.3,0.6,0.4,0.5,1.6,0.8,0.4,0.2,0.1,0.3,30.6,32.4,48.6,0.3,2.9,9.8,6,8.3,17.3,63.7,10.7,0,0,0,0,0,14.4,46.7,7.8,4.2,2.9,11.6,3.2,4.1,3.4,1.8,1.1,0.8,0.5,1.6,8.3,17.3,63.7,10.7
"E06000030","South Swindon",7.52,"Conservative and Unionist Party",78.8,"(Conservative)",0.6,9.1,84.6,0.9,0.1,4.2,0.7,0.3,0.6,0.5,3.3,0.6,0.4,0.5,1.6,0.8,0.4,0.2,0.1,0.3,30.6,32.4,48.6,0.3,2.9,9.8,6,8.3,17.3,63.7,10.7,0,0,0,0,0,14.4,46.7,7.8,4.2,2.9,11.6,3.2,4.1,3.4,1.8,1.1,0.8,0.5,1.6,8.3,17.3,63.7,10.7
"E06000031","North West Cambridgeshire",28.62,"Conservative and Unionist Party",77.4,"(Conservative)",1,5.3,70.9,0.7,0.3,10.6,0.8,0.5,0.8,0.7,2.5,6.6,0.1,0.5,2,1.4,0.6,0.3,0.2,0.6,32.8,33.6,46.3,0.2,3.4,10.2,6.3,8.1,19,61.8,11.2,0,0,0,0,0,14.1,42.9,7.6,5.1,2.7,11.6,3.9,5.5,4.1,2.6,1.5,0.8,0.9,1.9,8.1,19,61.8,11.2
"E06000031","Peterborough",10.82,"Conservative and Unionist Party",77.4,"(Conservative)",1,5.3,70.9,0.7,0.3,10.6,0.8,0.5,0.8,0.7,2.5,6.6,0.1,0.5,2,1.4,0.6,0.3,0.2,0.6,32.8,33.6,46.3,0.2,3.4,10.2,6.3,8.1,19,61.8,11.2,0,0,0,0,0,14.1,42.9,7.6,5.1,2.7,11.6,3.9,5.5,4.1,2.6,1.5,0.8,0.9,1.9,8.1,19,61.8,11.2
"E06000032","Luton South",5.52,"Labour Party/Co-operative Party",77.4,"(Labour (Co-op))",0.8,46.9,44.6,3,0.1,7,1.9,0.5,0.9,0.9,5.2,14.4,6.7,0.7,2.9,4.5,4,1.3,0.8,0.7,36.1,37,46.6,0.2,3.1,7.4,5.7,9.5,19.8,60.8,10,0,0,0,0,0,12.7,36.7,8.4,5.7,5.5,9.9,7.4,6.7,3.8,3.3,1.4,0.9,1.1,2.2,9.5,19.8,60.8,10
"E06000032","Luton North",17.48,"Labour Party",77.4,"(Labour)",0.8,46.9,44.6,3,0.1,7,1.9,0.5,0.9,0.9,5.2,14.4,6.7,0.7,2.9,4.5,4,1.3,0.8,0.7,36.1,37,46.6,0.2,3.1,7.4,5.7,9.5,19.8,60.8,10,0,0,0,0,0,12.7,36.7,8.4,5.7,5.5,9.9,7.4,6.7,3.8,3.3,1.4,0.9,1.1,2.2,9.5,19.8,60.8,10
"E06000033","Southend West",16.67,"Conservative and Unionist Party",79.2,"(Conservative)",1.2,41.6,87,0.9,0.1,3.6,0.6,0.4,0.6,0.5,1,0.6,0.5,0.6,0.9,1.6,0.3,0.2,0.2,0.3,28.5,34.4,43.8,0.2,3.1,10.8,7.7,10.1,19.2,57,13.7,0,0,0,0,0,14.4,38.4,10.2,5,2.7,14.1,3.8,5,4.2,2.1,1.3,1,0.6,2.1,10.1,19.2,57,13.7
"E06000033","Rochford and Southend East",26.54,"Conservative and Unionist Party",79.2,"(Conservative)",1.2,41.6,87,0.9,0.1,3.6,0.6,0.4,0.6,0.5,1,0.6,0.5,0.6,0.9,1.6,0.3,0.2,0.2,0.3,28.5,34.4,43.8,0.2,3.1,10.8,7.7,10.1,19.2,57,13.7,0,0,0,0,0,14.4,38.4,10.2,5,2.7,14.1,3.8,5,4.2,2.1,1.3,1,0.6,2.1,10.1,19.2,57,13.7
"E06000034","South Basildon and East Thurrock",12.91,"Conservative and Unionist Party",78.6,"(Conservative)",0.4,9.7,80.9,0.7,0.2,4.1,0.7,0.4,0.4,0.4,1.4,0.3,0.4,0.5,1,6.2,0.8,0.8,0.2,0.4,34.8,33.9,47.6,0.1,3.3,8.9,6.1,8.6,18,60.4,13,0,0,0,0,0,14.3,42.6,8.9,5.4,2.7,11.7,3.5,5.2,3.5,2.1,1.5,0.9,0.8,2.2,8.6,18,60.4,13
"E06000034","Thurrock",0.200000000000003,"Conservative and Unionist Party",78.6,"(Conservative)",0.4,9.7,80.9,0.7,0.2,4.1,0.7,0.4,0.4,0.4,1.4,0.3,0.4,0.5,1,6.2,0.8,0.8,0.2,0.4,34.8,33.9,47.6,0.1,3.3,8.9,6.1,8.6,18,60.4,13,0,0,0,0,0,14.3,42.6,8.9,5.4,2.7,11.7,3.5,5.2,3.5,2.1,1.5,0.9,0.8,2.2,8.6,18,60.4,13
"E06000035","Rochester and Strood",20.74,"Conservative and Unionist Party",78.1,"(UK Independence Party)",1.5,13.7,85.5,0.7,0.2,3.2,0.7,0.3,0.6,0.4,2.7,0.6,0.5,0.4,1,1.8,0.5,0.2,0.2,0.5,32.3,34.6,46.1,0.2,3.1,9.6,6.4,9.7,18.2,58.5,13.6,0,0,0,0,0,14,40.1,8.7,4.9,3.4,12.7,5.1,5.2,3.8,2.1,1.5,0.9,0.7,2,9.7,18.2,58.5,13.6
"E06000035","Gillingham and Rainham",18.55,"Conservative and Unionist Party",78.1,"(Conservative)",1.5,13.7,85.5,0.7,0.2,3.2,0.7,0.3,0.6,0.4,2.7,0.6,0.5,0.4,1,1.8,0.5,0.2,0.2,0.5,32.3,34.6,46.1,0.2,3.1,9.6,6.4,9.7,18.2,58.5,13.6,0,0,0,0,0,14,40.1,8.7,4.9,3.4,12.7,5.1,5.2,3.8,2.1,1.5,0.9,0.7,2,9.7,18.2,58.5,13.6
"E06000035","Chatham and Aylesford",13.85,"Conservative and Unionist Party",78.1,"(Conservative)",1.5,13.7,85.5,0.7,0.2,3.2,0.7,0.3,0.6,0.4,2.7,0.6,0.5,0.4,1,1.8,0.5,0.2,0.2,0.5,32.3,34.6,46.1,0.2,3.1,9.6,6.4,9.7,18.2,58.5,13.6,0,0,0,0,0,14,40.1,8.7,4.9,3.4,12.7,5.1,5.2,3.8,2.1,1.5,0.9,0.7,2,9.7,18.2,58.5,13.6
"E06000036","Bracknell",30.12,"Conservative and Unionist Party",80.2,"(Conservative)",2.4,10.3,84.9,0.9,0.1,4.7,0.6,0.3,0.7,0.5,1.8,0.5,0.1,0.5,2.2,1.4,0.4,0.2,0.2,0.3,32.6,32.3,50,0.2,2.6,9.6,5.4,8.5,15.6,60,15.9,0,0,0,0,0,13.3,49,9.8,3.4,2.8,10.2,3.6,4.2,2.1,1.5,0.9,0.8,0.3,1.3,8.5,15.6,60,15.9
"E06000036","Windsor",38.43,"Conservative and Unionist Party",80.2,"(Conservative)",2.4,10.3,84.9,0.9,0.1,4.7,0.6,0.3,0.7,0.5,1.8,0.5,0.1,0.5,2.2,1.4,0.4,0.2,0.2,0.3,32.6,32.3,50,0.2,2.6,9.6,5.4,8.5,15.6,60,15.9,0,0,0,0,0,13.3,49,9.8,3.4,2.8,10.2,3.6,4.2,2.1,1.5,0.9,0.8,0.3,1.3,8.5,15.6,60,15.9
"E06000037","Newbury",20.9,"Conservative and Unionist Party",80.3,"(Conservative)",1.9,2.2,90.4,0.8,0.1,3.5,0.5,0.2,0.5,0.4,1.1,0.3,0.1,0.4,0.5,0.5,0.3,0.1,0.1,0.1,30.9,28.6,54.1,0.2,2.3,8.8,6,9.6,16.4,57.9,16.1,0,0,0,0,0,13.9,45.6,11.3,2.9,2.5,12.6,3.4,4.3,2.2,1.4,0.8,0.7,0.3,1.1,9.6,16.4,57.9,16.1
"E06000037","Reading West",12.63,"Conservative and Unionist Party",80.3,"(Conservative)",1.9,2.2,90.4,0.8,0.1,3.5,0.5,0.2,0.5,0.4,1.1,0.3,0.1,0.4,0.5,0.5,0.3,0.1,0.1,0.1,30.9,28.6,54.1,0.2,2.3,8.8,6,9.6,16.4,57.9,16.1,0,0,0,0,0,13.9,45.6,11.3,2.9,2.5,12.6,3.4,4.3,2.2,1.4,0.8,0.7,0.3,1.1,9.6,16.4,57.9,16.1
"E06000037","Wokingham",24.74,"Conservative and Unionist Party",80.3,"(Conservative)",1.9,2.2,90.4,0.8,0.1,3.5,0.5,0.2,0.5,0.4,1.1,0.3,0.1,0.4,0.5,0.5,0.3,0.1,0.1,0.1,30.9,28.6,54.1,0.2,2.3,8.8,6,9.6,16.4,57.9,16.1,0,0,0,0,0,13.9,45.6,11.3,2.9,2.5,12.6,3.4,4.3,2.2,1.4,0.8,0.7,0.3,1.1,9.6,16.4,57.9,16.1
"E06000038","Reading East",15.21,"Conservative and Unionist Party",77.8,"(Conservative)",2.8,38.5,65.3,1.5,0.1,7.9,1.7,0.5,0.9,0.8,4.2,4.5,0.4,1,3.5,3.9,2.1,0.7,0.4,0.5,30.1,43.1,41.5,0.2,2.5,7.5,5,9.5,15.7,63,11.7,0,0,0,0,0,11.9,44.6,7.9,4.6,5,8.6,8,4.6,2.8,2.2,1.1,0.8,0.7,1.9,9.5,15.7,63,11.7
"E06000038","Reading West",12.63,"Conservative and Unionist Party",77.8,"(Conservative)",2.8,38.5,65.3,1.5,0.1,7.9,1.7,0.5,0.9,0.8,4.2,4.5,0.4,1,3.5,3.9,2.1,0.7,0.4,0.5,30.1,43.1,41.5,0.2,2.5,7.5,5,9.5,15.7,63,11.7,0,0,0,0,0,11.9,44.6,7.9,4.6,5,8.6,8,4.6,2.8,2.2,1.1,0.8,0.7,1.9,9.5,15.7,63,11.7
"E06000039","Windsor",38.43,"Conservative and Unionist Party",77.8,"(Conservative)",0.4,43.1,34.5,1.1,0.2,9.9,1.2,0.4,1,0.8,15.6,17.7,0.4,0.6,5.4,5.4,2.2,1,0.7,1.9,39.2,34.8,48.5,0.1,3.5,7.8,5.3,8.1,17.1,64,10.8,0,0,0,0,0,11.8,43.4,8.9,5.4,3.9,7.5,5.8,6.5,3.4,3.4,1.3,0.9,1,2.1,8.1,17.1,64,10.8
"E06000039","Slough",11.57,"Labour Party",77.8,"(Labour)",0.4,43.1,34.5,1.1,0.2,9.9,1.2,0.4,1,0.8,15.6,17.7,0.4,0.6,5.4,5.4,2.2,1,0.7,1.9,39.2,34.8,48.5,0.1,3.5,7.8,5.3,8.1,17.1,64,10.8,0,0,0,0,0,11.8,43.4,8.9,5.4,3.9,7.5,5.8,6.5,3.4,3.4,1.3,0.9,1,2.1,8.1,17.1,64,10.8
"E06000040","Maidenhead",31.21,"Conservative and Unionist Party",80.5,"(Conservative)",2.4,7.4,77.5,1.4,0.2,7,0.5,0.2,1,0.6,4.1,2.9,0.3,0.7,1.6,0.7,0.3,0.1,0.3,0.5,30.3,30.1,52.5,0.2,2.3,8.2,6.6,9.1,15.8,56.4,18.7,0,0,0,0,0,12.2,44.4,12.4,3.2,2.3,12.8,4.4,4.8,1.8,1.7,0.8,0.7,0.3,1.2,9.1,15.8,56.4,18.7
"E06000040","Windsor",38.43,"Conservative and Unionist Party",80.5,"(Conservative)",2.4,7.4,77.5,1.4,0.2,7,0.5,0.2,1,0.6,4.1,2.9,0.3,0.7,1.6,0.7,0.3,0.1,0.3,0.5,30.3,30.1,52.5,0.2,2.3,8.2,6.6,9.1,15.8,56.4,18.7,0,0,0,0,0,12.2,44.4,12.4,3.2,2.3,12.8,4.4,4.8,1.8,1.7,0.8,0.7,0.3,1.2,9.1,15.8,56.4,18.7
"E06000041","Bracknell",30.12,"Conservative and Unionist Party",81,"(Conservative)",1.7,8.6,83.6,0.9,0.2,3.7,0.6,0.2,0.8,0.4,3.5,1.9,0.1,0.8,1.2,0.8,0.5,0.1,0.3,0.4,33.2,27.4,57.5,0.2,1.9,7.4,5.7,10.2,16.2,58.1,15.6,0,0,0,0,0,13.6,45.7,10.8,2.6,3,13.3,4,4.3,1.6,1.2,0.6,0.7,0.3,0.9,10.2,16.2,58.1,15.6
"E06000041","Maidenhead",31.21,"Conservative and Unionist Party",81,"(Conservative)",1.7,8.6,83.6,0.9,0.2,3.7,0.6,0.2,0.8,0.4,3.5,1.9,0.1,0.8,1.2,0.8,0.5,0.1,0.3,0.4,33.2,27.4,57.5,0.2,1.9,7.4,5.7,10.2,16.2,58.1,15.6,0,0,0,0,0,13.6,45.7,10.8,2.6,3,13.3,4,4.3,1.6,1.2,0.6,0.7,0.3,0.9,10.2,16.2,58.1,15.6
"E06000041","Wokingham",24.74,"Conservative and Unionist Party",81,"(Conservative)",1.7,8.6,83.6,0.9,0.2,3.7,0.6,0.2,0.8,0.4,3.5,1.9,0.1,0.8,1.2,0.8,0.5,0.1,0.3,0.4,33.2,27.4,57.5,0.2,1.9,7.4,5.7,10.2,16.2,58.1,15.6,0,0,0,0,0,13.6,45.7,10.8,2.6,3,13.3,4,4.3,1.6,1.2,0.6,0.7,0.3,0.9,10.2,16.2,58.1,15.6
"E06000041","Reading East",15.21,"Conservative and Unionist Party",81,"(Conservative)",1.7,8.6,83.6,0.9,0.2,3.7,0.6,0.2,0.8,0.4,3.5,1.9,0.1,0.8,1.2,0.8,0.5,0.1,0.3,0.4,33.2,27.4,57.5,0.2,1.9,7.4,5.7,10.2,16.2,58.1,15.6,0,0,0,0,0,13.6,45.7,10.8,2.6,3,13.3,4,4.3,1.6,1.2,0.6,0.7,0.3,0.9,10.2,16.2,58.1,15.6
"E06000042","Milton Keynes South",9.40000000000001,"Conservative and Unionist Party",78.3,"(Conservative)",0.8,8.1,73.9,1,0,5.1,0.9,0.6,0.9,0.9,3.3,1.5,0.8,1.1,2.5,5.2,1,0.6,0.2,0.4,35,33.4,48,0.2,3.4,9.6,5.3,8.2,16.5,62.4,12.9,0,0,0,0,0,13,46.3,8.7,4.8,3.1,10.3,3.9,4.6,3.2,2.1,1.1,0.9,0.5,1.9,8.2,16.5,62.4,12.9
"E06000042","Milton Keynes North",16.63,"Conservative and Unionist Party",78.3,"(Conservative)",0.8,8.1,73.9,1,0,5.1,0.9,0.6,0.9,0.9,3.3,1.5,0.8,1.1,2.5,5.2,1,0.6,0.2,0.4,35,33.4,48,0.2,3.4,9.6,5.3,8.2,16.5,62.4,12.9,0,0,0,0,0,13,46.3,8.7,4.8,3.1,10.3,3.9,4.6,3.2,2.1,1.1,0.9,0.5,1.9,8.2,16.5,62.4,12.9
"E06000043","Hove",3.75,"Conservative and Unionist Party",78.2,"(Conservative)",2.7,33.1,80.5,1.4,0.1,7.1,0.8,0.7,1.2,1,1.1,0.2,0.5,1.1,1.2,1.1,0.3,0.2,0.8,0.7,24.5,50.1,31.8,1,2.4,9.1,5.4,11,20.6,56.3,12.1,0,0,0,0,0,13,36.1,12.9,3.7,5.8,9.3,9.8,3.4,4.2,1.7,0.9,0.6,0.4,1.4,11,20.6,56.3,12.1
"E06000044","Portsmouth South",12.6,"Liberal Democrats",77.7,"(Independent)",2.4,50.7,84,0.5,0,3.8,0.5,0.5,1.2,0.5,1.4,0.3,1.8,1.3,1.3,1.4,0.3,0.1,0.5,0.5,28.6,43.5,36.9,0.3,2.9,10.3,6.1,10.9,19.5,58,11.6,0,0,0,0,0,13.4,37.6,7.5,4.3,6.1,10.7,10.7,4.1,3.8,1.9,1.1,0.8,0.5,1.8,10.9,19.5,58,11.6
"E06000044","Portsmouth North",16.52,"Conservative and Unionist Party",77.7,"(Conservative)",2.4,50.7,84,0.5,0,3.8,0.5,0.5,1.2,0.5,1.4,0.3,1.8,1.3,1.3,1.4,0.3,0.1,0.5,0.5,28.6,43.5,36.9,0.3,2.9,10.3,6.1,10.9,19.5,58,11.6,0,0,0,0,0,13.4,37.6,7.5,4.3,6.1,10.7,10.7,4.1,3.8,1.9,1.1,0.8,0.5,1.8,10.9,19.5,58,11.6
"E06000045","Romsey and Southampton North",8.5,"Conservative and Unionist Party",78.1,"(Conservative)",3.6,47.5,77.7,0.7,0.1,7.4,0.7,0.4,0.8,0.5,2.8,1.3,0.6,1.5,2.2,1.5,0.5,0.2,0.6,0.6,26.5,45.3,37,0.2,2.6,9.1,5.8,11.5,18.4,58.6,11.5,0,0,0,0,0,12.7,37.8,7.2,4.2,6.5,9.9,11.6,4.1,4.1,2,1.2,0.7,0.6,1.6,11.5,18.4,58.6,11.5
"E06000046","Isle of Wight",14.99,"Conservative and Unionist Party",79.4,"(Conservative)",3.3,3.6,94.8,0.5,0.1,1.9,0.4,0.1,0.5,0.2,0.3,0.1,0.1,0.2,0.5,0.1,0.1,0,0,0.1,25,28.3,48.3,0.2,2.6,11.6,9.2,10.9,24.3,53.9,10.9,0,0,0,0,0,15.8,30.4,11.6,4.4,2.2,20.5,3.7,3.9,4.5,3,1.3,0.9,0.4,1.8,10.9,24.3,53.9,10.9
"E06000047","Easington",42.91,"Labour Party",77.6,"(Labour)",2.5,2.3,96.6,0.2,0.1,1.2,0.2,0.1,0.2,0.1,0.3,0.1,0,0.3,0.2,0.1,0,0,0.1,0.1,27.3,32.4,47.2,0.2,2.5,9.7,7.9,8.2,19.8,60.8,11.1,0,0,0,0,0,13.2,37.5,6.6,4.4,2.7,17.1,6.2,3.7,6.5,2.2,1.5,0.8,0.8,1.8,8.2,19.8,60.8,11.1
"E06000047","Sedgefield",21.62,"Labour Party",77.6,"(Labour)",2.5,2.3,96.6,0.2,0.1,1.2,0.2,0.1,0.2,0.1,0.3,0.1,0,0.3,0.2,0.1,0,0,0.1,0.1,27.3,32.4,47.2,0.2,2.5,9.7,7.9,8.2,19.8,60.8,11.1,0,0,0,0,0,13.2,37.5,6.6,4.4,2.7,17.1,6.2,3.7,6.5,2.2,1.5,0.8,0.8,1.8,8.2,19.8,60.8,11.1
"E06000047","Bishop Auckland",12.68,"Labour Party",77.6,"(Labour)",2.5,2.3,96.6,0.2,0.1,1.2,0.2,0.1,0.2,0.1,0.3,0.1,0,0.3,0.2,0.1,0,0,0.1,0.1,27.3,32.4,47.2,0.2,2.5,9.7,7.9,8.2,19.8,60.8,11.1,0,0,0,0,0,13.2,37.5,6.6,4.4,2.7,17.1,6.2,3.7,6.5,2.2,1.5,0.8,0.8,1.8,8.2,19.8,60.8,11.1
